timestamp,Rotor,_id,KH-Zähl2,GetrT,Spann,Azimut,Spann.2,Prod. 2,Leistung,Abgabe,BtrStd 1,Bezug,KH-Ana-3,Gen1-,Strom-.2,KH-Zähl1,KH-Ana-2,KH-DigiE,Außen,Strom-,Wind,Lager,KH-DigiI,Prod. 1,Spann.1,CosPh,Status,KH-Ana-1,BtrStd 2,Strom-.1,KH-Ana-4
2016-01-09T03:30:00.000Z,6.4,6882314aa85e68182405bc8a,0,37.6,320.4,136.5,318.4,0,190.8,0,0,0,0,14.3,160.8,0,0,0,4,166.9,4.4,44.8,0,0,320,0.655,78,0,0,151.7,0
2016-01-10T03:30:00.000Z,10.5,6882314aa85e68182405bd1a,0,48.4,400.9,125.7,399,1726943,343.7,1177,49059,21,0,21,281.2,0,0,0,4,284.1,6.6,62.1,0,33350442,400.7,0.746,78,0,45246,289.8,0
2016-01-15T16:20:00.000Z,0,6882314aa85e68182405c037,0,33.5,399.1,147,398.1,1735283,0.1,1177,49133,21,0,14,2,0,0,0,2.5,2,3.8,47.7,0,33385727,399.1,0.074,127,0,45300,1.8,0
2016-01-16T16:30:00.000Z,0.2,6882314aa85e68182405c0c8,0,35,394.8,186.4,393.3,1735939,0,1177,49133,21,0,5,2,0,0,0,3.7,2.3,3.4,32,0,33385729,394.8,0.017,94,0,45311,2.1,0
2016-01-20T08:40:00.000Z,8.3,6882314aa85e68182405c2d9,0,35.8,330.4,255.2,329.6,1743403,273.4,1177,49143,21,0,11.6,239.5,0,0,0,0.8,242.8,5.3,44.2,0,33388258,330.4,0.78,9999,0,45367,257,0
2016-01-20T08:50:00.000Z,4.9,6882314aa85e68182405c2da,0,21.4,198.2,153.1,197.7,1743403,164,1177,49143,21,0,6.9,143.7,0,0,0,0.4,145.6,3.1,26.5,0,33388258,198.2,0.468,9999,0,45367,154.2,0
2016-01-20T09:00:00.000Z,0,6882314aa85e68182405c2db,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T09:10:00.000Z,0,6882314aa85e68182405c2dc,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T09:20:00.000Z,0,6882314aa85e68182405c2dd,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T09:30:00.000Z,0,6882314aa85e68182405c2de,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T09:40:00.000Z,0,6882314aa85e68182405c2df,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T09:50:00.000Z,0,6882314aa85e68182405c2e0,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T10:00:00.000Z,0,6882314aa85e68182405c2e1,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T10:10:00.000Z,0,6882314aa85e68182405c2e2,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T10:20:00.000Z,0,6882314aa85e68182405c2e3,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T10:30:00.000Z,0,6882314aa85e68182405c2e4,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T10:40:00.000Z,0,6882314aa85e68182405c2e5,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T10:50:00.000Z,0,6882314aa85e68182405c2e6,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T11:00:00.000Z,0,6882314aa85e68182405c2e7,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T11:10:00.000Z,0,6882314aa85e68182405c2e8,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T11:20:00.000Z,0,6882314aa85e68182405c2e9,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T11:30:00.000Z,0,6882314aa85e68182405c2ea,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T11:40:00.000Z,0,6882314aa85e68182405c2eb,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T11:50:00.000Z,0,6882314aa85e68182405c2ec,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T12:00:00.000Z,0,6882314aa85e68182405c2ed,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T12:10:00.000Z,0,6882314aa85e68182405c2ee,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T12:20:00.000Z,0,6882314aa85e68182405c2ef,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T12:30:00.000Z,0,6882314aa85e68182405c2f0,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T12:40:00.000Z,0,6882314aa85e68182405c2f1,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T12:50:00.000Z,0,6882314aa85e68182405c2f2,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
2016-01-20T13:00:00.000Z,0,6882314aa85e68182405c2f3,0,0,0,0,0,1743403,0,1177,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388258,0,0,9999,0,45367,0,0
